# Searching for station nr  7190 in v2.temperature.inv
# STRASBOURG/ENTZHEIM FRANCE    (FRANCE)
# coordinates:  48.60N,    7.60E,  154m
# WMO station code:  7190 STRASBOURG/ENTZHEIM           
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: STRASBOURG/ENTZHEIM
# station_country :: FRANCE
# station_code :: 7190
# latitude ::   48.60 degrees_north
# longitude ::    7.60 degrees_east
# elevation ::      154 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=7190
# prcp from v2.prcp [mm/month]
 1802 -999.9 -999.9 -999.9 -999.9   93.0   94.0  121.0   16.0   12.0   25.0   52.0   65.0
 1803   17.0   13.0   36.0   70.0  140.0   64.0   39.0   18.0   26.0   34.0   98.0   74.0
 1804   48.0   33.0   35.0   85.0   53.0   29.0  205.0   68.0   19.0   71.0   81.0   50.0
 1805   45.0   64.0   20.0   41.0   36.0   50.0   84.0  174.0   69.0  141.0   16.0   47.0
 1806   52.0   30.0   42.7   31.0  104.4   52.5  125.5   62.4   45.9   50.6   34.7   41.0
 1807   13.3   76.1   22.1   59.8  115.8   90.3   14.2   54.1  180.2   27.6   79.9   25.2
 1808   44.1   29.0   23.8   54.0   44.8   89.4   68.2   63.0   73.0   60.0   55.9   40.8
 1809   79.4   36.6   37.2   77.1   55.2   32.0  113.4   74.0  105.2   10.6   21.8   19.4
 1810    2.8   26.6   62.9   51.6  135.4   38.6   77.7   78.0   41.2   28.8   69.5   75.8
 1811   22.6   60.6    0.0   47.1   31.4  143.6   23.1  116.7   64.6   81.6   43.2   36.3
 1812   21.6   52.1   58.6   52.8   85.8   47.8   70.0   39.9   42.7   81.4   60.2   33.4
 1813    7.7   32.2   54.7   25.0  156.6   55.7  145.8   44.4   41.3   57.8   62.6   20.8
 1814   90.0   24.2   22.6   18.4   21.8  110.8   46.3   47.1   35.0   20.0   92.4   64.1
 1815   22.7   43.6   56.5   28.2   25.5  146.0   74.2   64.2   50.5   47.7   55.9   36.9
 1816   57.4   35.3   28.6   26.4  117.2   88.2  134.7   66.2   90.3   19.5   81.4   48.0
 1817   32.3   38.3   76.2   35.3   90.9   71.6  138.8   95.1   87.9   63.5   23.0   34.4
 1818   27.5   28.7   80.6   51.2   73.7   30.3   35.9   37.1   83.7   58.8   41.9    3.6
 1819   25.1   49.5   30.6   22.2   41.1   97.7  127.9   52.7   43.2   75.1   97.2   88.4
 1820   28.9   12.6   36.4   21.8   53.1   86.6   73.9   96.6   50.1   68.3   25.2   31.2
 1821   58.0   15.7   92.5   68.9   52.6   39.0  113.9   97.4   76.5   28.9   30.2   68.3
 1822   58.1   19.4   31.9   29.4   68.8   54.0  103.6  126.9   73.2   38.5   60.6   10.3
 1823   47.4   61.8   48.6   42.8   57.8  129.8   73.4   49.2   35.1   67.2   12.8   51.1
 1824   23.2   14.8   32.5   43.9  162.4  122.8  129.6   72.0  106.8   85.8   82.4   35.7
 1825   25.6   27.4   58.7   41.8   59.5   63.4   11.0  147.5   60.6   45.5   73.7   49.9
 1826    3.6   28.2   18.4   37.1   54.2   74.0  104.5   42.9   68.6   42.1   69.2   39.6
 1827   39.4   28.7   58.0   37.8   81.0   79.7   87.6   78.5   46.6   95.3   61.4   53.0
 1828   29.7   47.8   40.1   39.0   37.4   44.7  111.8   92.8  109.1   40.4   22.2   16.4
 1829   79.4   34.6   60.0   56.4   32.2   74.6   91.7   76.2  123.0   58.7   57.2    9.5
 1830   14.7   20.6   10.6   96.5   89.9  152.8   69.6   70.2   77.2    9.2   35.3   31.6
 1831   33.2   41.9   41.5   85.7  108.6  177.4  105.8   67.4  120.2   13.9   95.6   48.4
 1832   19.3    7.5   34.5   22.0   51.9  107.8   25.0   39.8   40.2   19.2   50.9   48.7
 1833    8.3   47.6   46.4   51.2   61.4   30.0  117.5   72.5   70.0   23.0   40.2  107.0
 1834   73.8    8.3   10.2   15.4   27.3   90.0   62.0  130.0   36.2   60.8   30.9   24.9
 1835   36.6   47.7   42.2   21.4   48.2   11.8   55.7   51.2   38.0   58.4   65.1   14.5
 1836   67.3   23.4   38.5   31.6   52.0   90.2   67.8   72.6   77.4   46.6   79.8   67.0
 1837   21.8   16.2   37.2   34.6   87.2   36.9  160.2   73.2   52.4   43.3   75.0   31.7
 1838   25.5   51.2   38.0   25.9   73.0   66.0   32.6   54.8   25.1   28.7   68.6   24.0
 1839   40.0   55.1   41.1   19.3   58.5   38.3   55.2   83.3   62.2   54.8   34.4   97.0
 1840   44.6   21.3   22.3    0.8   88.3   34.2   91.6   78.5   53.0   33.6   70.3    4.6
 1841   37.2    7.4    9.2   50.8   66.4   91.9   91.0   67.2   71.2  103.5   51.5   55.3
 1842 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1843 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1844 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1845   29.0   38.0   57.0   29.0  100.0  130.0  105.0  125.0  104.0   61.0   36.0  109.0
 1846   57.0   50.0   71.0   88.0  107.0   48.0   73.0   73.0   52.0   74.0   65.0   23.0
 1847   36.0   31.0   16.0   86.0   62.0   66.0   38.0  141.0   63.0   73.0   13.0   24.0
 1848   12.0   73.0  124.0  115.0   10.0   77.0   78.0   87.0   44.0   73.0   51.0   23.0
 1849   58.0   34.0   35.0   55.0   87.0   63.0   95.0   51.0   37.0   57.0   43.0   46.0
 1850   38.0   39.0   10.0   49.0   47.0   39.0   59.0   75.0   64.0   38.0   43.0   28.0
 1851   15.0   14.0   35.0   63.0   72.0   38.0  148.0  124.0   99.0   34.0   42.0    6.0
 1852   34.0   60.0    6.0   17.0   78.0  109.0   32.0  181.0  100.0   33.0   38.0   11.0
 1853   38.0   32.0   17.0   76.0   88.0  100.0   96.0   45.0   90.0   67.0   10.0   17.0
 1854   28.0   19.0   14.0   40.0   67.0  118.0  135.0   35.0    5.0   83.0   44.0   53.0
 1855   21.0   72.0   34.0   29.0   53.0   54.0  160.0   46.0    8.0   54.0   29.0   15.0
 1856   43.0   23.0    9.0  104.0  161.0   47.0   72.0   70.0   92.0   23.0   57.0   26.0
 1857   16.0    6.0   10.0   37.0   62.0   47.0    6.0   64.0   68.0   65.0   14.0   15.0
 1858   11.0    8.0   29.0   70.0   60.0   30.0   86.0   64.0   39.0   42.0   87.0   32.0
 1859   16.0   15.0   20.0   61.0  119.0   66.0   36.0   29.0   69.0   74.0   95.0   21.0
 1860   62.0   24.0   32.0   26.0   52.0   72.0   62.0  150.0   53.0   54.0   24.0   44.0
 1861    7.0    3.0   47.0   10.0   28.0   59.0   91.0   22.0   50.0   10.0   92.0   31.0
 1862   66.0   19.0   45.0   92.0   36.0  116.0   73.0   47.0   66.0   68.0   26.0   42.0
 1863   33.0    8.0   47.0   42.0   39.0   88.0   65.0  106.0  108.0   55.0   36.0   24.0
 1864   15.0    7.0   24.0   33.0   76.0   75.0   34.0   51.0   61.0   13.0   57.0    8.0
 1865   37.0   38.0   31.0    3.0   63.0   46.0   37.0   40.0    0.0   52.0   39.0    4.0
 1866   40.0   38.0   58.0   51.0   68.0   31.0   98.0  131.0   64.0   19.0   37.0   53.0
 1867   89.0   29.0   79.0   90.0   33.0   75.0   66.0   25.0   29.0   40.0   11.0   30.0
 1868   44.0    3.0   38.0   85.0   30.0   39.0   73.0   26.0   53.0   73.0   28.0   62.0
 1869   27.0   24.0   37.0   30.0   94.0   38.0   58.0   29.0   82.0   34.0   64.0   45.0
 1870   19.0   29.0   29.0   19.0   38.0   29.0   29.0   76.0   67.0   76.0   38.0   48.0
 1871   16.0   24.0   33.0  122.0   33.0  122.0   81.0   24.0   57.0   41.0   16.0    8.0
 1872   24.0   33.0   24.0   41.0  163.0   65.0   57.0   41.0   33.0   77.0   67.0   29.0
 1873   21.0   30.0   67.0   90.0   82.0   50.0   74.0   46.0   49.0   46.0   28.0   10.0
 1874   17.0   10.0   28.0   24.0   52.0   73.0  132.0  101.0   38.0   24.0   38.0   80.0
 1875   71.0    9.0   16.0   18.0   46.0  100.0  115.0   80.0   38.0   59.0   83.0   36.0
 1876   20.0   78.0   55.0   24.0   25.0   90.0   45.0   49.0  103.0   13.0   56.0   37.0
 1877   43.0   74.0   97.0   90.0   65.0   78.0   84.0   47.0   40.0   45.0   52.0   74.0
 1878   40.0   21.0   59.0   90.0  114.0  128.0  101.0   79.0   35.0   66.0   31.0   52.0
 1879   35.0   66.0   13.0   73.0   69.0  102.0   93.0   91.0   83.0   31.0   63.0   17.0
 1880   27.0   46.0    2.0   65.0   32.0  127.0   54.0   75.0   51.0  152.0   22.0   72.0
 1881   27.0   28.0   59.0   52.0   21.0   75.0   45.0   80.0  121.0   52.0   10.0   19.0
 1882   14.0   10.0   11.0   28.0   81.0  109.0  124.0   55.0  133.0   46.0   87.0   68.0
 1883    8.0   27.0   29.0   22.0   27.0   20.0   84.0   24.0   53.0   33.0   50.0   39.0
 1884   31.0   36.0   13.0   25.0   38.0   52.0   43.0   62.0   13.0   40.0   13.0   59.0
 1885   10.0   45.0   80.0   33.0   65.0   33.0   71.0   43.0   63.0   79.0   22.0   51.0
 1886   46.0   14.0   29.0   25.0   81.0  132.0   46.0   59.0   49.0   49.0   69.0   93.0
 1887    4.0   14.0   31.0   34.0   80.0   79.0   61.0   49.0   48.0   27.0   30.0   65.0
