# Searching for substation nr  3160.5 in v2.temperature.inv
# EDINBURGH OBS./BLACKUK        (UNITED KINGDOM)
# coordinates:  55.92N,   -3.18E,  134m
# Near WMO station code:  3160.5 EDINBURGH_OBS./BLACKUK        
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: EDINBURGH_OBS./BLACKUK
# station_country :: UNITED KINGDOM
# station_code :: 3160.5
# latitude ::   55.92 degrees_north
# longitude ::   -3.18 degrees_east
# elevation ::      134 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=3160.5
# prcp from v2.prcp [mm/month]
 1785   38.1   58.7   13.2    8.9   23.9   28.2   69.1   50.8 -999.9   71.6  112.3   32.3
 1786   64.5   30.2   16.0    7.6   61.0    5.6  139.7   43.4   31.5   97.8   58.4   38.9
 1787    3.6   31.7   53.8   34.5  120.1   81.8  127.0   46.2   15.2   62.5   21.1 -999.9
 1788   26.2   55.9   43.9   45.2   21.8   54.1   66.8   29.7   83.3   10.2   27.2   29.2
 1789  121.2   25.9   31.5   25.9   29.2   29.0   68.3   38.9   51.8   87.9  132.3   99.8
 1790   49.8   44.4   21.6   66.0   61.5   73.7   51.3   79.5   67.3   55.4   63.2   65.3
 1791   59.9   54.6   17.5   75.4   46.2   64.3   35.1   86.4   32.5  100.6   88.6   35.3
 1792   35.6   42.4   73.2   34.8   81.5  130.3  103.9   86.4   76.2  109.2   63.5  102.9
 1793   38.9   57.1   79.8   28.7   26.9   37.6   29.0   63.5   13.0   38.6   54.4   58.4
 1794   35.6   55.6   25.4   53.8   47.8   27.2   54.9   45.7   79.8   90.9  113.3   99.6
 1795   71.4   98.3   34.8   76.5   30.5   99.6   61.5   91.9   28.4  123.7  116.3   96.8
 1796   83.3   35.6   10.9   27.7   36.3   26.2   70.4   11.4   56.1   30.2   33.3   26.9
 1797   33.5   17.0   30.5   37.3   49.8   55.4  131.8  114.3   75.9   82.3   30.5   32.0
 1798   45.7   14.0   38.6   39.6   41.1   64.3   53.3   75.9   57.9   54.6   52.6   35.8
 1799   22.6   39.9   11.9   54.6   83.1   22.1   66.0  143.8  102.1   50.5   45.5   31.2
 1800   82.8   12.4   34.0   52.1   63.5   13.5   10.2   32.0   64.3   84.6   24.9   73.9
 1801   44.4   36.6   20.8   15.2   50.5    5.1  133.3   22.4   67.6   40.4   26.9   55.1
 1802   18.0   47.5   17.5   18.5   21.8   56.1  106.4   54.1   60.2   61.7   53.1   25.9
 1803   20.3   39.6   18.8   29.5   28.7   34.3   21.8   50.8   46.2   25.4   57.4   28.7
 1804   94.5   14.5   65.5   51.8   40.1   33.5   47.2   99.3   18.8   60.2   48.8   49.8
 1805   16.5   40.1   17.0   16.3   25.7   35.1   37.6   71.9   67.6   33.8    9.7   39.9
 1806   67.6   30.0   12.2   18.8   56.6    5.1   69.6   67.3   24.9   48.8  113.5   43.4
 1807   17.5   13.0   32.0   52.3   43.4   15.2   32.8   65.8  111.5   93.5   56.1   33.3
 1808   18.3   54.9   18.3   74.4   48.8   66.3  131.3  122.7   62.5   51.6   18.3   71.1
 1809   70.1   80.3    5.3   51.1   54.4   75.7   60.7  141.2   74.7   30.2   33.5   82.3
 1810   37.3   34.0   80.3   37.1   46.7   48.8   97.0   79.8    5.6   31.0  114.3   71.6
 1811   40.9   83.8   34.8   43.7   85.1   93.5   70.4   53.8   43.2   87.1   99.1   93.7
 1812   37.3   91.2   78.7   27.9   53.3   56.9   34.0   86.4   27.4   71.6  100.8   22.6
 1813   21.1   57.4    6.3   51.6   81.5   36.6   65.5   21.8   31.2   74.7   36.8   27.2
