# Searching for substation nr  7265.2 in v2.temperature.inv
# MONTBARD            FRANCE    (FRANCE)
# coordinates:  47.60N,    4.30E,  247m
# Near WMO station code:  7265.2 MONTBARD                      
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: MONTBARD
# station_country :: FRANCE
# station_code :: 7265.2
# latitude ::   47.60 degrees_north
# longitude ::    4.30 degrees_east
# elevation ::      247 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=7265.2
# prcp from v2.prcp [mm/month]
 1831   16.0   44.0   59.0   37.0   86.0   66.0   42.0  135.0   36.0   14.0   86.0   47.0
 1832   22.0    5.0   36.0   26.0   79.0  128.0    0.0   46.0   24.0   53.0  106.0   62.0
 1833   12.0  100.0   41.0   92.0   17.0   37.0   60.0   20.0   80.0   34.0   25.0   98.0
 1834   89.0    4.0   21.0   13.0   35.0   53.0   62.0   74.0   77.0   47.0   43.0   24.0
 1835   43.0   65.0   53.0   33.0   98.0   21.0   50.0   45.0  100.0  102.0   66.0   58.0
 1836   19.0   13.0   82.0   60.0  142.0   61.0   29.0   98.0  131.0  122.0  201.0  102.0
 1837   71.0   57.0   32.0   58.0   97.0   27.0  121.0  128.0   72.0   61.0  112.0   35.0
 1838   31.0   60.0   57.0   51.0   71.0   93.0   36.0   46.0   97.0   36.0   76.0   39.0
 1839   96.0   81.0   80.0   29.0   47.0   53.0    5.0   43.0  112.0   80.0   91.0  105.0
 1840   60.0   37.0   15.0    3.0   42.0   37.0   55.0   47.0   77.0  120.0  135.0    4.0
 1841  110.0   34.0   48.0   63.0  124.0   59.0   63.0  111.0   61.0  141.0   94.0   64.0
 1842   43.0   14.0   65.0   28.0   47.0    5.0   92.0   43.0   60.0   36.0   74.0   18.0
 1843   66.0   43.0   25.0   88.0   81.0   98.0   78.0   47.0   29.0   97.0   63.0   18.0
 1844   55.0   77.0   60.0   22.0   79.0   74.0   68.0   67.0   85.0   88.0   76.0   40.0
 1845   62.0   53.0   44.0   34.0   57.0   68.0   58.0   65.0   90.0  104.0   79.0  109.0
 1846   73.0   17.0   79.0  110.0   35.0   31.0   41.0   35.0   64.0  137.0   49.0   62.0
 1847   44.0   56.0   17.0  116.0   48.0   68.0   89.0   66.0   48.0   76.0   39.0   44.0
 1848   39.0   76.0   81.0  137.0   30.0   93.0   30.0   60.0   61.0   37.0   63.0   48.0
 1849  102.0   26.0   36.0   65.0   93.0   86.0   50.0   10.0   68.0   98.0   77.0   44.0
 1850   24.0   44.0   11.0   70.0   67.0   65.0  110.0   88.0   42.0   74.0   58.0   59.0
 1851   35.0   44.0   87.0   85.0   46.0   79.0  182.0   63.0   98.0   42.0   74.0   10.0
 1852   56.0   61.0   32.0    9.0   49.0  114.0   98.0  165.0   79.0   85.0  143.0   39.0
 1853  112.0   47.0   30.0   97.0  120.0  122.0   55.0  124.0   82.0   87.0   19.0   29.0
 1854   51.0   40.0    4.0   33.0   95.0   88.0  158.0   93.0    4.0   90.0  124.0  126.0
 1855   43.0   66.0   86.0   33.0   93.0   96.0  157.0   62.0   61.0  164.0   39.0   65.0
 1856  100.0   34.0   34.0  134.0  210.0   51.0   36.0   32.0  132.0   39.0   98.0   74.0
 1857   73.0   12.0   40.0   74.0   37.0   87.0   13.0   60.0   67.0   94.0   49.0   22.0
 1858    9.0   26.0   73.0   78.0   88.0   14.0   42.0   67.0   16.0   37.0   68.0  137.0
 1859   51.0   41.0   22.0   75.0  100.0   94.0    1.0   73.0  112.0   68.0   75.0   55.0
 1860  108.0   75.0   66.0   74.0   81.0  120.0   72.0  109.0  110.0   80.0   64.0  110.0
 1861   14.0   16.0  102.0   26.0   46.0   62.0   62.0   41.0   42.0    9.0  123.0   36.0
 1862   73.0   29.0   81.0    4.0   52.0   75.0   90.0  106.0   34.0   51.0   37.0   65.0
 1863   74.0   12.0   56.0   49.0   40.0   98.0   18.0   51.0   81.0   90.0   34.0   58.0
 1864   14.0   43.0   66.0   19.0   47.0  103.0   36.0   64.0   87.0   35.0   62.0   16.0
 1865   67.0   90.0   67.0   15.0   37.0   42.0   63.0   83.0    0.0   93.0   56.0   20.0
 1866   70.0  120.0   73.0   98.0   59.0  100.0   89.0  177.0  160.0   49.0   70.0   88.0
 1867  140.0   66.0  135.0   70.0   87.0   55.0  114.0   41.0   41.0   59.0   24.0   66.0
 1868   58.0   37.0   59.0   94.0   48.0   37.0   42.0   61.0   43.0  113.0   28.0   91.0
 1869   32.0   49.0   85.0   61.0  118.0   60.0   70.0   12.0   73.0   67.0   96.0   42.0
 1870   39.0   27.0   25.0    5.0   34.0    0.0    9.0   46.0   42.0  100.0   49.0   53.0
 1871   13.0   15.0   50.0   82.0   28.0  116.0   53.0   49.0   68.0   86.0   36.0    6.0
 1872   47.0   62.0   43.0   53.0   73.0   74.0   74.0   34.0   19.0  105.0  127.0  124.0
 1873   65.0   56.0   78.0   64.0   56.0   60.0   47.0   66.0   41.0  100.0   64.0    4.0
 1874   30.0   34.0   37.0   36.0   42.0   58.0   92.0   32.0   35.0   72.0  110.0  102.0
 1875  111.0   27.0   20.0   22.0   44.0   51.0   94.0  119.0   74.0   96.0  133.0   33.0
 1876   25.0  102.0  137.0   58.0   30.0   74.0   20.0  124.0   77.0   43.0   76.0   62.0
 1877   56.0  118.0   63.0   89.0  119.0   43.0   71.0   59.0   61.0   57.0   83.0   80.0
 1878   60.0   25.0   55.0  136.0  114.0   82.0   41.0  193.0   31.0  104.0   75.0   90.0
 1879   81.0  114.0   31.0  102.0   55.0   85.0   89.0   91.0   36.0   62.0   77.0   29.0
 1880   29.0   51.0    7.0   63.0   12.0  240.0   17.0  117.0   96.0  170.0   35.0   96.0
 1881   62.0   68.0   51.0   82.0   43.0   38.0   41.0   51.0   99.0   55.0   19.0   26.0
 1882   16.0   22.0   20.0   43.0   45.0  134.0   96.0   48.0  108.0   69.0  140.0  141.0
 1883   49.0   20.0   34.0   32.0   37.0   58.0  127.0   38.0   78.0   61.0  102.0   77.0
 1884   32.0   44.0    9.0   26.0   78.0   61.0   58.0   61.0   78.0   29.0   37.0  114.0
 1885   22.0   83.0   86.0   72.0   79.0   56.0    9.0   41.0   84.0  156.0   78.0   60.0
 1886   97.0   29.0   63.0   70.0   52.0  120.0   61.0   59.0   71.0  106.0   59.0  135.0
 1887   26.0   14.0   56.0   53.0   77.0   77.0   70.0   51.0   38.0   68.0   70.0   99.0
 1888   15.0   45.0  121.0   85.0   45.0  101.0  160.0   76.0   45.0   57.0   92.0   42.0
 1889   32.0  142.0   77.0   61.0   41.0  116.0   51.0   29.0   66.0   69.0   54.0   37.0
 1890   46.0    3.0   24.0   58.0  132.0   56.0   93.0   89.0   78.0   72.0   92.0   21.0
 1891   31.0    0.0   83.0   68.0  107.0  119.0   69.0   51.0   54.0   99.0   71.0   99.0
 1892   64.0   89.0   42.0    9.0   28.0   50.0  132.0   37.0   37.0  134.0   73.0   58.0
 1893   56.0   77.0   13.0    0.0   16.0   38.0   88.0   31.0   61.0  123.0   73.0   32.0
 1894   47.0   36.0   45.0   40.0   35.0   61.0   86.0   47.0   62.0   68.0   41.0   54.0
 1895   74.0   15.0  118.0   39.0   78.0  118.0  100.0   46.0    2.0  109.0  109.0  113.0
 1896   15.0    5.0  108.0   35.0   21.0   80.0   54.0   34.0  133.0  187.0   34.0  151.0
 1897   34.0   92.0   90.0   95.0   41.0  135.0   69.0  115.0   69.0   20.0   11.0   42.0
 1898    9.0   99.0   35.0   23.0  100.0   77.0   42.0   69.0   16.0   80.0   35.0   30.0
 1899  126.0   14.0   29.0  111.0   66.0  131.0   63.0   32.0   62.0   72.0   16.0   80.0
 1900  127.0   74.0   28.0   26.0   54.0   59.0   64.0  166.0   86.0   90.0   67.0   76.0
 1901   61.0   44.0   87.0  137.0   45.0  121.0   83.0   39.0  124.0  114.0   23.0   68.0
 1902   50.0   47.0   79.0   50.0   76.0   64.0   21.0   74.0   73.0   81.0   67.0   27.0
 1903   47.0    9.0   64.0   96.0   48.0   58.0   68.0   73.0   18.0   83.0   50.0   30.0
 1904   61.0  130.0   40.0   37.0   62.0   92.0   22.0   99.0  124.0   14.0   35.0   50.0
 1905   62.0   30.0   70.0   21.0   48.0   38.0   24.0   87.0   64.0   38.0  169.0   42.0
 1906   71.0   85.0   50.0   49.0   40.0   29.0   27.0   35.0   47.0   26.0  113.0   60.0
 1907   48.0   52.0   35.0   58.0   47.0  102.0   42.0   25.0   38.0  156.0   36.0  100.0
 1908   33.0  101.0   56.0   46.0   54.0   95.0   59.0   83.0   37.0    5.0   56.0   51.0
 1909   50.0   26.0   93.0   55.0   26.0  106.0   88.0   64.0  139.0  114.0   31.0  102.0
 1910  196.0  113.0   31.0   58.0  104.0  130.0  162.0   96.0   25.0   58.0  198.0   99.0
 1911   13.0   34.0   55.0   34.0   51.0  109.0   28.0   29.0   60.0   22.0  112.0   90.0
 1912   86.0   36.0   93.0   41.0   56.0   81.0   54.0  158.0   31.0   93.0   55.0   53.0
 1913   88.0   40.0   60.0   74.0   80.0   68.0  137.0   47.0   70.0   55.0   94.0   77.0
 1914   30.0   51.0  156.0   40.0   78.0   77.0  118.0   58.0   62.0   59.0   62.0   90.0
 1915  104.0   57.0   55.0  124.0   34.0   66.0   75.0   55.0  103.0   39.0   79.0   94.0
 1916   25.0  109.0   60.0   88.0   76.0  114.0  136.0   71.0  112.0   89.0   82.0   90.0
 1917   65.0   20.0  100.0   20.0   86.0  151.0   71.0   77.0   29.0  185.0   62.0   28.0
 1918   49.0   38.0   57.0   83.0   97.0   62.0   26.0   32.0  152.0   42.0   77.0  145.0
 1919   69.0  106.0  111.0  112.0   39.0   19.0   94.0   23.0   64.0   47.0  152.0  147.0
 1920   94.0    8.0  111.0   86.0   63.0   50.0  109.0   46.0   45.0    7.0   17.0   38.0
 1921   61.0    4.0   24.0   27.0   92.0   40.0   67.0   89.0   87.0   15.0   29.0   61.0
 1922  103.0   69.0   63.0  174.0   51.0  104.0   48.0   53.0   49.0   59.0   88.0   77.0
 1923   44.0   82.0   59.0   33.0   54.0   37.0   32.0   35.0   42.0  178.0  103.0  150.0
 1924   44.0   48.0   64.0   73.0   31.0   43.0  126.0   91.0  103.0   99.0   48.0   25.0
 1925   35.0   66.0   31.0   77.0  129.0   30.0  140.0  110.0  147.0   33.0   93.0   99.0
 1926   77.0   59.0   60.0   64.0  135.0  104.0   69.0   23.0    8.0   62.0  101.0   20.0
 1927   94.0   76.0  110.0   54.0   58.0   73.0   84.0  102.0  126.0   21.0   92.0   48.0
 1928   58.0   84.0   51.0   83.0   85.0   97.0    5.0   52.0   28.0  111.0  124.0   78.0
 1929   17.0   10.0    3.0   46.0   48.0  109.0  102.0   10.0   40.0  148.0   64.0   98.0
 1930   59.0   45.0  105.0   79.0   95.0   95.0  123.0   60.0   67.0  147.0  146.0   64.0
 1931   59.0   74.0   65.0   55.0   81.0   66.0  104.0  135.0   51.0   47.0   51.0   55.0
 1932   37.0    7.0   63.0   97.0   91.0   55.0  130.0   26.0  101.0  119.0   38.0   29.0
 1933   35.0   43.0   49.0   18.0   98.0  102.0   64.0   33.0  149.0  116.0   66.0    9.0
 1934   80.0   21.0   76.0   75.0   18.0   48.0   38.0   55.0   35.0   58.0   56.0  123.0
 1935   65.0  134.0   37.0  119.0   60.0   64.0   14.0   90.0   86.0   56.0   76.0  159.0
 1936  116.0   55.0   27.0   77.0   27.0   76.0  192.0   55.0   74.0   23.0   69.0   31.0
 1937   83.0  113.0   82.0   58.0   69.0  111.0   31.0   35.0   73.0   49.0   61.0   70.0
 1938  105.0   29.0   10.0    4.0   53.0   62.0  103.0  101.0   75.0   60.0   54.0   53.0
 1939  119.0   25.0   65.0   85.0   77.0   86.0  101.0   80.0   83.0  225.0  104.0   45.0
 1940   51.0   52.0   39.0   83.0   40.0   40.0  100.0   14.0   88.0   58.0   59.0   69.0
 1941  104.0   51.0   31.0   52.0   15.0  113.0   56.0   59.0   47.0   62.0   39.0   43.0
 1942  115.0   22.0   67.0   12.0   49.0   57.0   60.0   45.0   34.0  104.0   34.0   62.0
 1943   87.0   29.0   11.0   42.0   77.0   72.0   39.0   23.0   82.0   71.0   78.0   41.0
 1944   51.0   75.0   21.0   37.0   39.0   62.0   64.0   98.0   82.0  130.0  156.0   55.0
 1945   98.0   66.0   21.0   29.0   87.0   68.0    6.0   56.0   83.0   27.0   36.0  107.0
 1946   34.0  123.0   19.0   12.0   63.0   77.0   27.0   31.0   60.0   20.0   50.0   42.0
 1947   41.0   66.0  100.0   30.0   52.0   44.0   43.0   49.0   20.0   17.0  100.0  113.0
 1948  100.0   40.0   30.0   60.0   35.0   46.0   40.0   77.0   57.0   19.0   44.0   26.0
 1949   65.0   15.0   31.0   42.0   88.0   11.0    0.0   42.0   60.0   39.0   95.0   70.0
 1950   46.0  100.0   22.0  102.0   55.0   38.0   19.0   69.0   45.0   25.0  120.0   83.0
 1951   71.0   69.0   67.0   43.0   50.0  143.0   36.0   60.0   69.0   28.0  127.0   60.0
