# Searching for substation nr 10935.2 in v2.temperature.inv
# FRIEDRICHSHAFEN     GERMANY   (GERMANY)
# coordinates:  47.70N,    9.50E,  407m
# Near WMO station code: 10935.2 FRIEDRICHSHAFEN               
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: FRIEDRICHSHAFEN
# station_country :: GERMANY
# station_code :: 10935.2
# latitude ::   47.70 degrees_north
# longitude ::    9.50 degrees_east
# elevation ::      407 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=10935.2
# prcp from v2.prcp [mm/month]
 1826 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9   34.0   43.0   87.0   31.0
 1827   73.0   31.0   57.0   47.0   50.0  166.0   37.0  105.0   33.0   41.0   72.0   71.0
 1828   15.0   29.0   60.0   37.0   55.0  120.0  101.0  115.0  118.0   34.0   14.0   35.0
 1829   93.0  101.0   45.0   67.0 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1830   34.0   54.0   21.0   76.0   68.0  116.0   95.0  103.0  169.0   23.0  120.0   24.0
 1831   63.0   33.0   89.0   29.0  161.0  344.0  132.0  122.0  271.0 -999.9 -999.9 -999.9
 1832 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9   43.0   43.0   30.0   41.0   62.0   30.0
 1833    5.0   93.0   22.0   78.0    2.0   25.0 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1834  119.0   15.0   45.0   33.0   18.0  116.0   70.0   69.0   42.0  201.0   32.0   60.0
 1835   48.0   76.0   59.0   49.0  112.0   96.0   47.0  195.0   50.0  134.0   77.0   15.0
 1836   74.0   66.0   66.0  109.0   39.0   56.0   60.0   84.0  108.0   45.0  199.0  132.0
 1837   42.0   34.0   29.0   89.0  169.0   53.0  161.0   93.0  132.0   55.0  183.0   53.0
 1838   24.0   48.0   81.0   83.0  121.0   90.0   52.0   99.0   74.0   91.0   91.0   18.0
 1839  146.0   94.0   76.0   55.0   97.0  107.0   80.0   60.0  101.0    8.0   34.0   98.0
 1840   74.0   35.0   23.0    1.0   75.0   82.0  197.0  105.0  129.0  136.0  127.0    7.0
 1841   78.0   27.0   28.0   55.0   41.0  200.0  138.0  137.0  138.0  115.0   99.0   80.0
 1842   18.0   14.0  106.0   29.0   74.0   21.0  131.0  142.0   85.0   77.0  127.0   31.0
 1843  127.0   20.0   37.0  162.0  166.0  194.0  163.0   95.0   65.0  161.0   50.0   18.0
 1844   80.0   45.0   34.0   20.0   64.0   96.0  205.0  174.0   61.0  112.0   73.0    3.0
 1845   25.0   58.0   52.0   64.0   47.0  127.0  103.0  136.0  108.0   78.0   21.0  118.0
 1846   95.0   41.0   54.0   81.0   42.0   42.0  137.0  142.0   12.0   85.0   77.0   42.0
 1847   28.0   27.0   10.0  216.0   91.0  186.0  122.0  180.0   72.0   63.0   19.0   30.0
 1848   14.0   64.0   89.0   95.0   66.0   37.0  241.0   66.0   55.0   63.0   96.0    9.0
 1849   79.0   47.0   77.0   88.0  122.0   85.0   51.0   72.0   55.0  126.0   82.0   61.0
 1850   76.0   88.0   32.0   96.0   64.0  173.0  123.0  159.0   35.0  159.0  130.0   72.0
 1851   19.0   20.0  112.0  101.0  102.0   94.0  192.0  234.0  112.0   93.0   85.0   13.0
 1852   44.0   55.0   12.0   31.0  101.0  122.0  123.0  235.0  126.0   83.0   71.0   24.0
 1853   37.0   35.0   39.0   79.0   66.0  212.0  100.0   98.0   67.0   60.0    6.0   14.0
 1854   27.0   41.0   17.0   21.0   72.0   83.0  120.0  121.0   30.0   81.0   82.0   33.0
 1855   12.0   41.0   29.0   88.0   62.0  112.0  126.0  164.0  112.0   50.0   34.0   26.0
 1856   47.0   20.0   12.0   60.0  107.0  136.0  139.0   92.0   83.0   12.0  158.0   35.0
 1857   29.0    3.0   21.0   61.0   95.0   98.0   42.0  118.0   47.0   30.0   26.0   10.0
 1858   24.0    8.0   25.0  100.0  107.0   18.0  110.0   88.0   66.0   74.0   51.0   61.0
 1859   21.0   38.0   60.0  112.0   96.0  101.0   40.0   80.0   83.0  105.0   74.0   46.0
 1860   64.0   60.0   75.0   58.0  136.0  169.0  130.0  131.0  120.0  119.0   47.0   86.0
 1861   46.0   14.0   92.0   28.0  108.0  156.0  104.0   44.0  120.0    4.0  114.0   35.0
 1862  125.0   24.0   36.0   53.0   84.0  201.0  110.0  116.0   76.0   97.0   20.0   52.0
 1863   72.0   19.0   52.0   70.0   77.0   99.0   91.0   88.0  120.0   52.0   71.0   79.0
 1864   29.0   29.0   44.0   82.0  118.0  164.0  138.0   65.0   70.0   26.0   64.0    6.0
 1865   51.0   49.0   56.0    8.0   72.0   59.0   91.0  142.0    9.0   71.0   32.0   11.0
 1866   43.0  112.0   74.0   95.0   80.0   85.0  111.0  204.0   70.0    7.0  180.0   71.0
 1867   85.0   60.0   72.0  145.0  120.0  150.0   88.0  115.0   50.0  177.0   55.0   98.0
 1868   42.0   24.0   95.0  127.0   31.0  114.0  179.0   77.0   64.0  106.0   42.0  108.0
 1869   28.0   45.0   44.0   91.0   99.0   92.0  115.0  172.0   58.0   93.0  186.0   44.0
 1870   25.0   21.0   81.0   32.0   66.0   44.0   89.0  164.0  107.0  195.0   41.0   72.0
 1871   42.0   43.0   38.0  167.0   27.0  132.0   81.0   56.0   39.0   82.0   48.0   19.0
 1872   11.0   25.0   27.0   92.0  153.0  150.0  114.0  134.0   46.0   68.0  101.0   46.0
 1873   12.0   38.0   51.0   85.0  120.0   99.0  134.0  115.0   98.0   88.0   69.0   40.0
 1874   11.0   15.0   18.0   45.0  108.0  144.0  152.0  105.0   57.0   17.0   83.0   51.0
 1875   45.0   16.0   35.0   23.0   96.0  110.0  117.0   74.0  144.0  116.0  160.0   36.0
 1876   24.0  111.0  127.0   76.0   99.0  183.0   90.0   81.0  115.0    9.0   80.0   37.0
 1877   55.0   93.0   71.0   80.0   95.0   44.0  141.0   71.0   77.0   60.0   70.0   82.0
 1878   97.0    9.0  102.0   66.0  107.0  128.0  128.0  152.0  116.0   86.0   49.0   59.0
 1879   35.0   66.0   23.0  107.0   69.0   89.0  183.0  125.0   72.0   66.0  111.0   31.0
 1880   17.0   21.0   21.0   83.0   64.0  143.0   82.0  134.0  110.0  223.0   52.0   89.0
 1881   12.0   36.0   60.0   58.0   82.0   85.0   83.0  153.0  150.0   66.0   17.0    8.0
 1882   10.0   17.0   18.0   43.0   96.0  181.0  154.0  134.0  172.0   97.0  183.0  105.0
 1883   34.0   24.0   43.0   42.0  105.0  109.0  115.0   80.0  105.0   88.0   96.0  101.0
 1884   60.0   29.0   19.0   61.0   74.0  156.0  158.0  103.0   58.0  104.0   37.0   75.0
 1885    9.0   47.0   61.0   49.0  120.0   96.0  101.0   86.0  133.0  117.0   69.0   71.0
 1886   27.0   25.0   49.0   53.0   41.0  202.0  112.0  179.0   41.0   47.0   39.0   75.0
