# Searching for station nr  7280 in v2.temperature.inv
# DIJON               FRANCE    (FRANCE)
# coordinates:  47.30N,    5.10E,  227m
# WMO station code:  7280 DIJON                         
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: DIJON
# station_country :: FRANCE
# station_code :: 7280
# latitude ::   47.30 degrees_north
# longitude ::    5.10 degrees_east
# elevation ::      227 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=7280
# prcp from v2.prcp [mm/month]
 1831   43.0   76.0   41.0   71.0   98.0  107.0   57.0  113.0   57.0   54.0   65.0   40.0
 1832   48.0    5.0   33.0   22.0   74.0   63.0   11.0   17.0   28.0   58.0   83.0   48.0
 1833   12.0   93.0   32.0   86.0    6.0   40.0   58.0   58.0   58.0   45.0   53.0  110.0
 1834   76.0    9.0   14.0   24.0  103.0   57.0  105.0   97.0   23.0   37.0   48.0   10.0
 1835   34.0   35.0   51.0   25.0   62.0   55.0   48.0   69.0   73.0   89.0   53.0   49.0
 1836   64.0   38.0   96.0   67.0  148.0   69.0   32.0   72.0   90.0   80.0  130.0   55.0
 1837   45.0   45.0   49.0   36.0   39.0   18.0   96.0  108.0   52.0   30.0   74.0   40.0
 1838   95.0   44.0   45.0   40.0   63.0   91.0    8.0   32.0   65.0   37.0   90.0   36.0
 1839   62.0   56.0   63.0   21.0   64.0   32.0   21.0   78.0  128.0  108.0  105.0   99.0
 1840   71.0   40.0    6.0    6.0   36.0   18.0  108.0   16.0  118.0  203.0  181.0   35.0
 1841   63.0   48.0   48.0   57.0   68.0   63.0   35.0   86.0  101.0  170.0   82.0   88.0
 1842   41.0    7.0   45.0   36.0   39.0   20.0   79.0   39.0   60.0   36.0   88.0   25.0
 1843  107.0   50.0   16.0   86.0   58.0   93.0  102.0   63.0    7.0   69.0   58.0   10.0
 1844   54.0   87.0   64.0   10.0   50.0   39.0   38.0   81.0   73.0   68.0   77.0   44.0
 1845   66.0   35.0   40.0   85.0   49.0   80.0   52.0   52.0   72.0   55.0   91.0   99.0
 1846   61.0   19.0   71.0   84.0   72.0   57.0   20.0   45.0   38.0  143.0   51.0   94.0
 1847   33.0   64.0   37.0   79.0   44.0   45.0   80.0   68.0   36.0   80.0   75.0   45.0
 1848   21.0   49.0   78.0  109.0   14.0   93.0   26.0   78.0   38.0   71.0   59.0   40.0
 1849   83.0   20.0   22.0   37.0   76.0   61.0   37.0   32.0   63.0   49.0   70.0   42.0
 1850   41.0   42.0   14.0   68.0   51.0  152.0   38.0   59.0   26.0   35.0   77.0   35.0
 1851   35.0   30.0   49.0   55.0   36.0   64.0  102.0   76.0   77.0   47.0   44.0    7.0
 1852   67.0   33.0   20.0   13.0   47.0  156.0   23.0  171.0   76.0   51.0  119.0   36.0
 1853   74.0   35.0   21.0   66.0   75.0   69.0   48.0   70.0   90.0   80.0   27.0   12.0
 1854   74.0   26.0    4.0   23.0   62.0   88.0  101.0   82.0    4.0   75.0   91.0   70.0
 1855   31.0   80.0   71.0   18.0   94.0   76.0  100.0   39.0   71.0  149.0   19.0   25.0
 1856  114.0   31.0   41.0  131.0  211.0   53.0   24.0   60.0  106.0   60.0   59.0   87.0
 1857   53.0   17.0   26.0   55.0   36.0   58.0   17.0   64.0   74.0   68.0   44.0   15.0
 1858    5.0   25.0   64.0   60.0   57.0   18.0   80.0   90.0   21.0   54.0  103.0   82.0
 1859   25.0   35.0   22.0   51.0   76.0   62.0   11.0   26.0   59.0   81.0   61.0   58.0
 1860   97.0   62.0   48.0   50.0   30.0  104.0   51.0  151.0  126.0   57.0   56.0  139.0
 1861    5.0   20.0   62.0   28.0   48.0   73.0   66.0   10.0   35.0   15.0   71.0   22.0
 1862   52.0   16.0   50.0   10.0   55.0   60.0  122.0   76.0   36.0   70.0   24.0   33.0
 1863   87.0    3.0   19.0   17.0   29.0   91.0   11.0  122.0   84.0   91.0   41.0   43.0
 1864   19.0   16.0   55.0   16.0   11.0   85.0   42.0   24.0   83.0   86.0   72.0   11.0
 1865   66.0   42.0   37.0   12.0   36.0   43.0   55.0   66.0    0.0   99.0   68.0   25.0
 1866   52.0   93.0  111.0   63.0   76.0   49.0   39.0   77.0  137.0   38.0   57.0   63.0
 1867   76.0   58.0  111.0   64.0   57.0   49.0   97.0   82.0   25.0   62.0   14.0   32.0
 1868   43.0   12.0   34.0   65.0   36.0   52.0   59.0   75.0   66.0   89.0   43.0   99.0
 1869   16.0   23.0   69.0   28.0   83.0   49.0   35.0   15.0   49.0   31.0   79.0   39.0
 1870   32.0   17.0   21.0    6.0   30.0    5.0   19.0   20.0   30.0   98.0   48.0   46.0
 1871   27.0   22.0   34.0   55.0   42.0   67.0   71.0   67.0   54.0   52.0   43.0    0.0
 1872   21.0   56.0   14.0   74.0  123.0   65.0   92.0   87.0   15.0  230.0  138.0   94.0
 1873   71.0   43.0   64.0   45.0   52.0   62.0   58.0   81.0   51.0   93.0   88.0    6.0
 1874   22.0   22.0   11.0   18.0   22.0  125.0   73.0   19.0   35.0   51.0   65.0   65.0
 1875   77.0   24.0   12.0   31.0   33.0  105.0   92.0   63.0   52.0   82.0   65.0   12.0
 1876   17.0   64.0   89.0   69.0   26.0   95.0   22.0   76.0   84.0   15.0   63.0   75.0
 1877   35.0   43.0  134.0   68.0   96.0   59.0   86.0   51.0   23.0   65.0   61.0   52.0
 1878   33.0   22.0   25.0  104.0  119.0   72.0   21.0   79.0    7.0   99.0   68.0   69.0
 1879   79.0   82.0   24.0  115.0   56.0   67.0   88.0   64.0   91.0   46.0   78.0   58.0
 1880   14.0   51.0   19.0   89.0   41.0   89.0   62.0  149.0   82.0  154.0   29.0   48.0
 1881   55.0   46.0   30.0   77.0   68.0   52.0   23.0   59.0   76.0   77.0   18.0   33.0
 1882    7.0   12.0   25.0   38.0   55.0  101.0  135.0   48.0  101.0   91.0   97.0   97.0
 1883   52.0   48.0   21.0   37.0   54.0   87.0   73.0   17.0   74.0   52.0   61.0   48.0
 1884   33.0   35.0    4.0   32.0   98.0   37.0   77.0   68.0   92.0   23.0   15.0   83.0
 1885   19.0   53.0   69.0   70.0   75.0   37.0   56.0   81.0   76.0  131.0   64.0   31.0
 1886   51.0   27.0   39.0   45.0   73.0   89.0   52.0   24.0   41.0   83.0  110.0  138.0
 1887   29.0    5.0   39.0   34.0  106.0   31.0   61.0   59.0   50.0   78.0   82.0   68.0
 1888   19.0   31.0   91.0   80.0   24.0  174.0   84.0   44.0   14.0   37.0  125.0   45.0
 1889   27.0   80.0   52.0   90.0   47.0  122.0   44.0   35.0   35.0  122.0   38.0   17.0
 1890   39.0   13.0   30.0   66.0  101.0   40.0   40.0  125.0   46.0   37.0   71.0   13.0
 1891   36.0    1.0   70.0   33.0   61.0   93.0   38.0   24.0   73.0  108.0  102.0   58.0
 1892   54.0   68.0   42.0   15.0   47.0   74.0   63.0   32.0   36.0  135.0   43.0   47.0
 1893   33.0   66.0    7.0    5.0   10.0   78.0   74.0   23.0   39.0  193.0   35.0   35.0
 1894   32.0   17.0   37.0   21.0   40.0   44.0   66.0   16.0   34.0   82.0   49.0   28.0
 1895   95.0   12.0   51.0   27.0   29.0  166.0   59.0   37.0    0.0  108.0  121.0   82.0
 1896   10.0    2.0   83.0   29.0    0.0  127.0   45.0   40.0  105.0  174.0   22.0  118.0
 1897   21.0   52.0   67.0   69.0   25.0   58.0   52.0   94.0   40.0   14.0   19.0   72.0
 1898    5.0   50.0   29.0   26.0   70.0   88.0   38.0   42.0   18.0   66.0   67.0   32.0
 1899  100.0   10.0   28.0   84.0   37.0   83.0   50.0   61.0   55.0   48.0   20.0   62.0
 1900   90.0   52.0   31.0   25.0   36.0   16.0  115.0   80.0   68.0   33.0   86.0   51.0
 1901   38.0   26.0   78.0  140.0   82.0   62.0   84.0   70.0  135.0  102.0   12.0   87.0
 1902   57.0   54.0   88.0   40.0   39.0   80.0   72.0  109.0   28.0   72.0   50.0   30.0
 1903   26.0    5.0   42.0   81.0   40.0   88.0   41.0   76.0   17.0   93.0   42.0   32.0
 1904   24.0  147.0   29.0   26.0   81.0   82.0   38.0   54.0   71.0   20.0   18.0   47.0
 1905   63.0   22.0   52.0   25.0   38.0   38.0   29.0   77.0   95.0   26.0  149.0   27.0
 1906   71.0   71.0   37.0   31.0   63.0   10.0   65.0   18.0   40.0   75.0  145.0   57.0
 1907   53.0   40.0   33.0   46.0   66.0   88.0   48.0   23.0   26.0  158.0   32.0   92.0
 1908   17.0   75.0   33.0   38.0   54.0   49.0  115.0   52.0   46.0    7.0   43.0   47.0
 1909   30.0   21.0   96.0   61.0   35.0   74.0   60.0   22.0   90.0  108.0   32.0   91.0
 1910  136.0   98.0   17.0   35.0   91.0  123.0  121.0   98.0   30.0   68.0  163.0  126.0
 1911   12.0   27.0   36.0   27.0   20.0   65.0   21.0  102.0   67.0   82.0   83.0   83.0
 1912   80.0   36.0   66.0   17.0   67.0  117.0   28.0  155.0   23.0   55.0   63.0   45.0
 1913   84.0   25.0   47.0   71.0   55.0   44.0   81.0   63.0   72.0   54.0  101.0   36.0
 1914   15.0   42.0   97.0   33.0  103.0  106.0   73.0   65.0   45.0   48.0   79.0   89.0
 1915   90.0   57.0   39.0   66.0   50.0   81.0   41.0   42.0   49.0   12.0   77.0   78.0
 1916   24.0   96.0   44.0   34.0   33.0   47.0  119.0   62.0  102.0  101.0  101.0   54.0
 1917   41.0   14.0   58.0   71.0   62.0   82.0  132.0   83.0   20.0  150.0   33.0   18.0
