# Searching for substation nr 16084.2 in v2.temperature.inv
# PARMA               ITALY     (ITALY)
# coordinates:  44.80N,   10.30E,   56m
# Near WMO station code: 16084.2 PARMA                         
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: PARMA
# station_country :: ITALY
# station_code :: 16084.2
# latitude ::   44.80 degrees_north
# longitude ::   10.30 degrees_east
# elevation ::       56 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=16084.2
# prcp from v2.prcp [mm/month]
 1831   75.1    2.4   90.5   87.0   88.7   49.1   39.9   42.3   34.3    2.9    5.7   55.7
 1832   38.6  104.9   76.3   30.3   63.2   31.0   42.1   10.9   24.5   24.5   92.1    4.8
 1833   10.3   77.3  141.8   65.8   32.1   55.3  159.0   30.4  337.0   25.6  129.1    3.6
 1834   31.9   32.4   15.5   30.9   42.7   46.4   75.7   86.3   10.5   26.3   49.4    0.7
 1835   21.8   16.9   68.7   47.4   67.4   72.9    5.2  120.1   86.3   59.1   89.3    9.1
 1836    8.3  134.3   21.4   68.0  142.1   25.3    4.4   18.9   89.9   63.3   62.0   58.1
 1837   53.5   46.7   91.9   81.9  114.3   27.9   77.6   26.1   27.1   43.9   44.9   74.1
 1838   66.3  133.2   84.1   99.4   41.9   51.9   35.9   38.9   96.5   22.4   97.3   45.2
 1839   22.0   24.7   74.3   50.7   88.7   11.7   12.0   49.3   69.5  169.5  242.9  156.3
 1840   12.3   16.8   39.4  103.9  118.2   13.0   21.2   58.4  157.3   43.7   23.8   46.7
 1841   15.7   75.3   14.0   76.4   44.3  131.9   27.0   65.8    9.4  173.5   16.1   99.2
 1842    5.5   14.0   26.7   94.6  197.3   63.3   20.4   19.4  218.0   31.5  125.1   20.5
 1843   52.6   95.5   52.0   54.0   91.5   88.5   61.0   33.6   19.5   19.8   95.3    0.0
 1844   47.0   93.3   18.3    1.1   99.6   92.8   70.4   18.9   72.1  173.5  104.2  175.8
 1845  119.6   65.0   95.5   52.8  107.5   82.1   65.5   61.2   65.0   80.6  188.5   19.4
 1846    3.9    0.0   56.9  121.4  120.2   11.6   45.5   79.2   82.4  185.1   67.5  101.3
 1847   22.1   17.0    1.0   26.0   42.8   83.3   18.8   53.6   65.0   77.7   30.9  125.5
 1848   38.1   32.2  122.0   46.6  103.8   16.8   79.2    4.9  135.8  185.6   60.9    4.4
 1849    7.0    0.0   16.8  146.3   64.8    6.7   29.4   27.5   78.9   42.7   34.8  108.9
 1850  100.9    1.7    9.2  193.6  133.6   71.1   46.5   62.2   18.8  157.3  102.7   70.4
 1851   59.8   66.4   47.7   71.7   87.7   13.2   74.4   61.4  157.0  134.0  185.6    0.0
 1852   21.7   13.1   22.9   64.4   26.0   17.6  121.1   29.0  112.6   96.7  105.0   38.2
 1853   39.8   87.0  146.6   49.5   87.2   40.6    2.1   21.4  101.1  168.6   79.4   90.8
 1854   65.5    0.0   24.4   80.3  107.2   32.8    3.8   27.2   27.3   70.8  119.4  108.7
 1855    0.0  127.2   86.9  136.3   51.4   97.4   27.5   37.0  127.4  119.9  169.3   25.0
 1856  103.1   46.7   38.4   61.5   92.2   15.4   54.0    5.4   11.0  143.2   29.2   61.9
 1857   44.5    2.1   13.9   53.2   45.3   34.0   25.6   28.7   62.0  127.9   29.8    0.0
 1858   42.1   17.8   44.7   39.0   54.5   28.7   68.7   68.8   14.0  145.1   40.0   56.1
 1859    7.8   11.7   11.6    9.4   84.3   68.8   27.0   22.0   37.2   95.3   95.2   61.4
 1860   26.4   73.4    8.4  120.5  100.5   38.6   14.3   18.4  108.0    4.3  112.9  123.7
 1861   15.5   76.9   41.1   24.8   39.7   19.8   29.4    9.2   24.3   59.7   41.1    7.1
 1862   67.8   50.4   78.4   35.5   55.0   97.0    0.0   74.8  142.1  122.9  153.0   27.7
 1863   72.5    1.8  107.2   15.7  106.5   17.7   58.1   29.6   63.6  115.4  101.1   30.1
 1864   14.8  178.7   39.5   80.2   78.6   73.8   65.0    4.9   35.0   60.1  108.2   55.8
 1865   22.3   22.0   58.7    0.4   80.9   24.2    7.7   15.9   12.9   91.3   70.3   42.5
 1866   20.0   48.2   85.3  139.9   70.5   44.3    9.9   10.6  115.5   60.6   11.6    2.3
