# Searching for station nr 10739 in v2.temperature.inv
# STUTTGART/CANNSTADT GERMANY   (GERMANY)
# coordinates:  48.80N,    9.20E,  315m
# WMO station code: 10739 STUTTGART/CANNSTADT           
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: STUTTGART/CANNSTADT
# station_country :: GERMANY
# station_code :: 10739
# latitude ::   48.80 degrees_north
# longitude ::    9.20 degrees_east
# elevation ::      315 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=10739
# prcp from v2.prcp [mm/month]
 1807   23.0  122.0   39.0   48.0   80.0   31.0   19.0   85.0  137.0   22.0   55.0   49.0
 1808   88.0   60.0   16.0   77.0   41.0  149.0   58.0   87.0   76.0   42.0   31.0   49.0
 1809   77.0   37.0   34.0   42.0   66.0   67.0  128.0   82.0 -999.9   13.0   45.0   34.0
 1810   10.0   40.0   54.0   11.0   64.0   39.0   40.0   76.0   20.0   28.0   79.0   79.0
 1811   32.0   67.0    9.0   20.0   45.0  155.0   29.0   79.0   19.0   54.0   23.0   39.0
 1812   29.0   47.0   44.0   34.0   58.0  125.0   71.0   44.0 -999.9 -999.9 -999.9 -999.9
 1813 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1814 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1815 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1816 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1817 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1818 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1819 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1820 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1821 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1822 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1823 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1824 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9   34.0   97.0   78.0  172.0   85.0   47.0
 1825   27.0   27.0   29.0   19.0   58.0  117.0   17.0   64.0  132.0   50.0   66.0   70.0
 1826   10.0   19.0   16.0   28.0   82.0   55.0  159.0   21.0   54.0   29.0   38.0   37.0
 1827   70.0   22.0   75.0   64.0   69.0  131.0   28.0   86.0   50.0   64.0   91.0   58.0
 1828   23.0   53.0   53.0   49.0   44.0   50.0   49.0   69.0   42.0   31.0   20.0   40.0
 1829   31.0   26.0   69.0   35.0   38.0   70.0   67.0   54.0  124.0   41.0   64.0   12.0
 1830    8.0   26.0   27.0   84.0   58.0  168.0   72.0   92.0   65.0   27.0   29.0   26.0
 1831   23.0   43.0   77.0   92.0   72.0  129.0   81.0   86.0   66.0    5.0  101.0   24.0
 1832   23.0    4.0   37.0   17.0   41.0   94.0   36.0   58.0   18.0   18.0   61.0   70.0
 1833    8.0   49.0   49.0   58.0   45.0   66.0  126.0   82.0  140.0   19.0   43.0  139.0
 1834   86.0   10.0   16.0   10.0   22.0   74.0   49.0   48.0   18.0   74.0   10.0   32.0
 1835   35.0   49.0   55.0   27.0   88.0   12.0   35.0  105.0   36.0   49.0   62.0   17.0
 1836   63.0   43.0   36.0   45.0   46.0   84.0   32.0   60.0   79.0   24.0   94.0  101.0
 1837   24.0   19.0   41.0   88.0   81.0   60.0   92.0   90.0   99.0   38.0   75.0   31.0
 1838   25.0   44.0   54.0   17.0   86.0  117.0   24.0   60.0   28.0   40.0   75.0   28.0
 1839   67.0   40.0   46.0   29.0  102.0   41.0   70.0   44.0   60.0   32.0   23.0   95.0
 1840   50.0   25.0   30.0    2.0   66.0  104.0   98.0   27.0   62.0   48.0   81.0   13.0
 1841   49.0   12.0   17.0   21.0   39.0  122.0   69.0   62.0   88.0   55.0   54.0   52.0
 1842   21.0    2.0   45.0   32.0   45.0   23.0   59.0   57.0   54.0   15.0   57.0   14.0
 1843   73.0   28.0   24.0   88.0  114.0   68.0   72.0   61.0   23.0   61.0   36.0   22.0
 1844   50.0   42.0   47.0   28.0   72.0   27.0  132.0   85.0   86.0   57.0   37.0   21.0
 1845   19.0   48.0   63.0   49.0   81.0  143.0   86.0   59.0   70.0   36.0   25.0   64.0
 1846   36.0   47.0   73.0   52.0   50.0   18.0   67.0   93.0   22.0   48.0   72.0   64.0
 1847   25.0   63.0   27.0   75.0   54.0   59.0  102.0  147.0   53.0   38.0   16.0   17.0
 1848    8.0   62.0   80.0   80.0   31.0   96.0   58.0   41.0   57.0   70.0   69.0   24.0
 1849   65.0   19.0   53.0   81.0   72.0   44.0   68.0   76.0   18.0   69.0   46.0   47.0
 1850   50.0   70.0   16.0   57.0   64.0   99.0   89.0  128.0   29.0   71.0   47.0   47.0
 1851   22.0   22.0   59.0   84.0   79.0   43.0  143.0  199.0  143.0   35.0   17.0    8.0
 1852   28.0   44.0   17.0   15.0   84.0   90.0  113.0  153.0   65.0   38.0   52.0   14.0
 1853   28.0   28.0   26.0   87.0  107.0  148.0   70.0   42.0   40.0   44.0    6.0   12.0
 1854   18.0   43.0   12.0   49.0   71.0   85.0   91.0   40.0   12.0   85.0   67.0   65.0
 1855   39.0   87.0   58.0   37.0   30.0   67.0   96.0   80.0   16.0   41.0   31.0   28.0
 1856   36.0   20.0    9.0   58.0  144.0  140.0   50.0   73.0   53.0   14.0   87.0   34.0
 1857   28.0    1.0   22.0   38.0   75.0   53.0   23.0  122.0   18.0   34.0   29.0   14.0
 1858   13.0   14.0   26.0   72.0   76.0   19.0   73.0   62.0  102.0   31.0   61.0   37.0
 1859   13.0   31.0   31.0   59.0  160.0   97.0   20.0   36.0   70.0   24.0   63.0   20.0
 1860   68.0   39.0   39.0   32.0   44.0   54.0   72.0  102.0   65.0   58.0   28.0   44.0
 1861   35.0    6.0   73.0   15.0   66.0   88.0   93.0   24.0   69.0    4.0   81.0   26.0
 1862   42.0    6.0   39.0   49.0   75.0   85.0   72.0  113.0   34.0   51.0   18.0   44.0
 1863   51.0   13.0   48.0   19.0   32.0   83.0   27.0   52.0   86.0   34.0   40.0   52.0
 1864   23.0    9.0   36.0   22.0   46.0  146.0   44.0   21.0   57.0   17.0   49.0    3.0
 1865   32.0   35.0   34.0    5.0   47.0   36.0   77.0   72.0    3.0   28.0   30.0    1.0
 1866   34.0   37.0   32.0   39.0   50.0   89.0  101.0  126.0   37.0    3.0   34.0   60.0
 1867   85.0   46.0   51.0   95.0   87.0   97.0   76.0   67.0   23.0   47.0   16.0   61.0
 1868   47.0   14.0   62.0   81.0   31.0   86.0   66.0   41.0   59.0   80.0   70.0   41.0
 1869   23.0   19.0   40.0   21.0   82.0   61.0   61.0   31.0   28.0   69.0  131.0   93.0
 1870   20.0   13.0   63.0   18.0   64.0   55.0   65.0  181.0   45.0  106.0   31.0   63.0
 1871   42.0   61.0   18.0   61.0   23.0   71.0   42.0   84.0   30.0   34.0   32.0   12.0
 1872   12.0   17.0   22.0   12.0  124.0   63.0   74.0   66.0   30.0   54.0   76.0   47.0
 1873   12.0   20.0   38.0   57.0   71.0   87.0  102.0   41.0   45.0   42.0   25.0   13.0
 1874   23.0   27.0   22.0   43.0  120.0  135.0   52.0   62.0   34.0   34.0   65.0   65.0
 1875   92.0   16.0   28.0   23.0   50.0  142.0  128.0   52.0   27.0   47.0   95.0   36.0
 1876   39.0   64.0   83.0   28.0   10.0  172.0   55.0   39.0   84.0   19.0   57.0   27.0
 1877   45.0   93.0  117.0   85.0   60.0   94.0  125.0   42.0   66.0   28.0   51.0   82.0
 1878   88.0   36.0   85.0   76.0  129.0  137.0  104.0   76.0   57.0   57.0   26.0   44.0
 1879   36.0   70.0   17.0  113.0   54.0   49.0   79.0   53.0   99.0   37.0   62.0   31.0
 1880    7.0   34.0   12.0  101.0   34.0  139.0   69.0   76.0   72.0  161.0   22.0  108.0
 1881   11.0   31.0   38.0   55.0   28.0   72.0   62.0   79.0   98.0   44.0   23.0   15.0
 1882    6.0   14.0    9.0   67.0   71.0  101.0  143.0   58.0   98.0   61.0  130.0   71.0
 1883   17.0   24.0   30.0   35.0   48.0   77.0  207.0   26.0   56.0   32.0   43.0   41.0
 1884   26.0   26.0   21.0   45.0   38.0   64.0   50.0   94.0   24.0   33.0   11.0   62.0
 1885   10.0   56.0   61.0   26.0   99.0   50.0   90.0   56.0   88.0   54.0   16.0   74.0
 1886   26.0   10.0   41.0   27.0   85.0  110.0   54.0   51.0   24.0   50.0   76.0  112.0
 1887    3.0   12.0   52.0   21.0  124.0   80.0   55.0   48.0   27.0   23.0   34.0   44.0
 1888   28.0   44.0   75.0   63.0   19.0   93.0   89.0   63.0   47.0   45.0   36.0    5.0
 1889    9.0   53.0   43.0   29.0   68.0  177.0  117.0   44.0   88.0   52.0   24.0   15.0
 1890   54.0    4.0   12.0   22.0  131.0   42.0   45.0  107.0   15.0   74.0   44.0    1.0
 1891   21.0    6.0   45.0   28.0   61.0  106.0   88.0   69.0   33.0   46.0   55.0   77.0
 1892   42.0   35.0   25.0   66.0   28.0   73.0   86.0   64.0   66.0  125.0   23.0   19.0
 1893   36.0   60.0   23.0    0.0   37.0   65.0  116.0   16.0   53.0   77.0   36.0   19.0
 1894   15.0   34.0   19.0   95.0   47.0   32.0  117.0   52.0   60.0  109.0   19.0   43.0
