# Searching for substation nr  2627.2 in v2.temperature.inv
# LUND                SWEDEN    (SWEDEN)
# coordinates:  55.70N,   13.20E,   73m
# Near WMO station code:  2627.2 LUND                          
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: LUND
# station_country :: SWEDEN
# station_code :: 2627.2
# latitude ::   55.70 degrees_north
# longitude ::   13.20 degrees_east
# elevation ::       73 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=2627.2
# prcp from v2.prcp [mm/month]
 1748   46.8   44.8   32.0   47.4   45.7   69.0   34.0   53.0   27.3   78.8   40.4  125.9
 1749   63.2   35.0   20.5   45.8   71.4   39.3   20.8   41.5   54.8   42.9   34.1   66.2
 1750   47.2   92.4    9.3   37.2   26.0   33.3   81.7   53.2   33.3   50.5   63.8   41.8
 1751 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1752 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1753   11.3   60.0   33.0   62.3   30.8   21.0  154.1   45.0   39.9   24.1   65.9   36.4
 1754   27.0   25.3   15.8   25.2   52.1   83.4   59.4   66.2   38.9   58.4   24.7   63.4
 1755    6.8   12.2   21.4   45.6   31.2    6.6   41.2   64.3   55.0   26.8   78.0   48.8
 1756   78.6   28.4   20.5   68.0   34.5   30.0   40.9   56.1    5.3   68.9   16.5   21.8
 1757   34.5   16.0   51.4   43.1   72.9   25.5   38.0   91.5   35.4   34.5   91.9   35.7
 1758    7.6   37.2   39.3   21.2    2.7   25.2   92.6   31.9   68.1   43.4   24.1  119.0
 1759   79.2   19.8   54.7   33.5   20.6   47.1    3.9   22.8   73.9   52.9   46.5   38.3
 1760   41.9   32.8   41.2   20.4   20.1   92.2   42.6   51.5   93.6  138.2   70.6   98.7
 1761   22.2   90.9   21.2   44.4   45.8   13.2   92.4   41.8   90.9  102.8   78.9   12.9
 1762   44.8   89.5   19.2   15.3   24.1    7.5   72.9  131.2   61.0  108.0   62.9   27.9
 1763    4.9   82.2   50.9   18.8   71.0   68.1   51.7   60.5   37.1   45.5   57.5  103.6
 1764   52.6   33.4    1.4   73.2   38.3   37.6   27.1   64.9   41.9   60.5   24.3   38.1
