# Searching for substation nr  2458.1 in v2.temperature.inv
# UPPSALA AIRPORT     SWEDEN    (SWEDEN)
# coordinates:  59.90N,   17.60E,   15m
# Near WMO station code:  2458.1 UPPSALA_AIRPORT               
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: UPPSALA_AIRPORT
# station_country :: SWEDEN
# station_code :: 2458.1
# latitude ::   59.90 degrees_north
# longitude ::   17.60 degrees_east
# elevation ::       15 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=2458.1
# prcp from v2.prcp [mm/month]
 1774   49.0   14.0   66.0   81.0   14.0   55.0   78.0    7.0   23.0   45.0   79.0   12.0
 1775   32.0   42.0   22.0   81.0   56.0   27.0   78.0  179.0   42.0   62.0   56.0   20.0
 1776   25.0   55.0   20.0    6.0  111.0   43.0   68.0   40.0   43.0   56.0   33.0   12.0
 1777   10.0    9.0    1.0    6.0   26.0   48.0  105.0   68.0   65.0   16.0   16.0   62.0
 1778   38.0   20.0   59.0   29.0   26.0   58.0   56.0   74.0  116.0   39.0   17.0   51.0
 1779   38.0    4.0   29.0   69.0   64.0   77.0   25.0   30.0   69.0  107.0   56.0  101.0
 1780   79.0   51.0   33.0   62.0   74.0   71.0   46.0    4.0   17.0   66.0   23.0   33.0
 1781    3.0   27.0   38.0   51.0   25.0   12.0   40.0   16.0   25.0   69.0  101.0   48.0
 1782   46.0   27.0   43.0    6.0   75.0   16.0   92.0  133.0   82.0   32.0   51.0   61.0
 1783   45.0   22.0   32.0    1.0   19.0    9.0   46.0  104.0   81.0   59.0    1.0   14.0
 1784   43.0   46.0   42.0   64.0   36.0   94.0  114.0   69.0   30.0    1.0   82.0    1.0
 1785   58.0   19.0   29.0   22.0   53.0   49.0   46.0  111.0   61.0   85.0  105.0   30.0
 1786   78.0   10.0   35.0   17.0   45.0   33.0   66.0  126.0  110.0   69.0   46.0   64.0
 1787   12.0   27.0   19.0    4.0   59.0   51.0  108.0  116.0   68.0   61.0   56.0    1.0
 1788   30.0   19.0   91.0   30.0   25.0   19.0   55.0   48.0   36.0   65.0    6.0   30.0
 1789    9.0   26.0   36.0   29.0   64.0   29.0   48.0   81.0   58.0   53.0   85.0   30.0
 1790   20.0   13.0    1.0    9.0    3.0   97.0   71.0  124.0   58.0   59.0   36.0   26.0
 1791   51.0   14.0   20.0   22.0   23.0   43.0   53.0   94.0   77.0   64.0   61.0   10.0
 1792    3.0   35.0   27.0   10.0   27.0   59.0   72.0   94.0   84.0   74.0   35.0   30.0
 1793   20.0   22.0    4.0   23.0   36.0   20.0   29.0   42.0   29.0   39.0   51.0   38.0
 1794    7.0    7.0    6.0   16.0   79.0   23.0   84.0   90.0   51.0   27.0   71.0   12.0
 1795   20.0   19.0   26.0    7.0   59.0   16.0  147.0   52.0   17.0   56.0   75.0   13.0
 1796   53.0   19.0   12.0   22.0   27.0   85.0  150.0   16.0   66.0   40.0   20.0   27.0
 1797    9.0    3.0    7.0    3.0   39.0   78.0   56.0  153.0   84.0   39.0   19.0   91.0
 1798   38.0    9.0    7.0   29.0    6.0    4.0   87.0   77.0   62.0   29.0   10.0   39.0
 1799    9.0   10.0    1.0   52.0   33.0   29.0   90.0  114.0   88.0  136.0   35.0    6.0
 1800   64.0   16.0   22.0   53.0   29.0  134.0   61.0   10.0   19.0   81.0  124.0   48.0
 1801   40.0   23.0   45.0   22.0   40.0   72.0   55.0   46.0   17.0   16.0   48.0   29.0
 1802   20.0   42.0   27.0   23.0   75.0   33.0   98.0   20.0   36.0   38.0   68.0   17.0
 1803    3.0   19.0    3.0   36.0   35.0   91.0   29.0   22.0   23.0   27.0   55.0   51.0
 1804   36.0    7.0    3.0   29.0   52.0  116.0   71.0   91.0   16.0   51.0   33.0    6.0
 1805    7.0   17.0    6.0   12.0   59.0  103.0   81.0   19.0   64.0   13.0   13.0   10.0
 1806   20.0    4.0    7.0   19.0   40.0   58.0   23.0   46.0   36.0   32.0   81.0   74.0
 1807   20.0   32.0    4.0   17.0   74.0   43.0   36.0  113.0   55.0   66.0   46.0   38.0
 1808   30.0   49.0    1.0   53.0   27.0   43.0   48.0  123.0   65.0   59.0   12.0   27.0
 1809   26.0   46.0    3.0   10.0   30.0  111.0   90.0   43.0   46.0   40.0   43.0  103.0
 1810   25.0   30.0    6.0   23.0   27.0   52.0   92.0   65.0   10.0   32.0   59.0   53.0
 1811   22.0   13.0   22.0   55.0   48.0   84.0   62.0   72.0   49.0   46.0   49.0   56.0
 1812   38.0   12.0    7.0   16.0   43.0   69.0   66.0   12.0   55.0   55.0   38.0    7.0
 1813   13.0   23.0    4.0    1.0  104.0   61.0   51.0   33.0   64.0   43.0   59.0   46.0
 1814   20.0    9.0   12.0   10.0   42.0   36.0   65.0   55.0   30.0   36.0  107.0   77.0
 1815   22.0   16.0   25.0   13.0   43.0   77.0   66.0   55.0   40.0   69.0   42.0   36.0
 1816   43.0   12.0   19.0   29.0  104.0   55.0   90.0  124.0   95.0   36.0   40.0   20.0
 1817   39.0   19.0   35.0    6.0   42.0   72.0   84.0   85.0   19.0   30.0   42.0   33.0
 1818   48.0   42.0   33.0   22.0    6.0   43.0   64.0  100.0   33.0   13.0   29.0   16.0
 1819   33.0   40.0   30.0   30.0   38.0   32.0   26.0   58.0   52.0   40.0   81.0   39.0
 1820   22.0   20.0   12.0   49.0   72.0   98.0   52.0   48.0   26.0   84.0   29.0   20.0
 1821   29.0   13.0    9.0   35.0   61.0   22.0  117.0   26.0   79.0   75.0   77.0   52.0
 1822   33.0   14.0   30.0   27.0   17.0   27.0   55.0   69.0   74.0   84.0  110.0   26.0
 1823    6.0    9.0   17.0   30.0   78.0   45.0   48.0  129.0   49.0  134.0   32.0   45.0
 1824   17.0    6.0   25.0   14.0   51.0   23.0  126.0   43.0   97.0   90.0   62.0   52.0
 1825   33.0    3.0   10.0   45.0   35.0   64.0   78.0   64.0  116.0   74.0   65.0   62.0
 1826   46.0   22.0    6.0   45.0    7.0    9.0   59.0   14.0   95.0   51.0   75.0   26.0
 1827   38.0   46.0   66.0   27.0   94.0   17.0  103.0  142.0   10.0   72.0   33.0   45.0
 1828   17.0   10.0   48.0   52.0   68.0   82.0  101.0   85.0  114.0   36.0   30.0   45.0
 1829   33.0   26.0   25.0   55.0   43.0    9.0   59.0  140.0  150.0   35.0   17.0   42.0
 1830    9.0   22.0   25.0   36.0   25.0   79.0   64.0  205.0   74.0   52.0   10.0   52.0
 1831   29.0   28.0   22.0    9.0   76.0   82.0   32.0   48.0   40.0   39.0   33.0   40.0
 1832   29.0   28.0   33.0    1.0   20.0   66.0   60.0  100.0   45.0   30.0   14.0   17.0
 1833   26.0   58.0   23.0   29.0   12.0   37.0   81.0   54.0   34.0   69.0   48.0  117.0
 1834   62.0   13.0   45.0   30.0   37.0   39.0    8.0   62.0   49.0   57.0   71.0   28.0
 1835   15.0   26.0   23.0   68.0   67.0   23.0   16.0   48.0   24.0   57.0   42.0   20.0
 1836   32.0   32.0   60.0   44.0   46.0   51.0   44.0   19.0  129.0   42.0   40.0   46.0
 1837   19.0   40.0   19.0   24.0   70.0   47.0   39.0   75.0   59.0   38.0   77.0   21.0
 1838    9.0   18.0   35.0   57.0    8.0   10.0   73.0  168.0   73.0  107.0   49.0   38.0
 1839   35.0    7.0    9.0    9.0   49.0   54.0   55.0   49.0  122.0   43.0   28.0   30.0
 1840   79.0   22.0   15.0   14.0   34.0   38.0   92.0   49.0  101.0   83.0   77.0   36.0
 1841   50.0   17.0   14.0   38.0   44.0   77.0   79.0   40.0   39.0   65.0   80.0  130.0
 1842    7.0   16.0   26.0    8.0   36.0   88.0   66.0    3.0   35.0   44.0   41.0   37.0
 1843   43.0   38.0   21.0   22.0   10.0   51.0   61.0   45.0   45.0   67.0   55.0   22.0
 1844   42.0   17.0   17.0   34.0   32.0  110.0  101.0  146.0   49.0   97.0   50.0   17.0
 1845   28.0   26.0   13.0    8.0   25.0   19.0   43.0   89.0   61.0   45.0   51.0   45.0
 1846   48.0   36.0   56.0   38.0   29.0   37.0   69.0   53.0   36.0   57.0   32.0   24.0
 1847   25.0   32.0    8.0   23.0   42.0   42.0   60.0   76.0  105.0   32.0   45.0   37.0
